DbtrAcct_Id,CdtrAcct_Id,UltmtDbtr_Id,UltmtCdtr_Id,IntrBkSttlmAmt,Ccy,IntrBkSttlmDt,SttlmMtd,Dbtr_Nm,Cdtr_Nm,UltmtDbtr_Nm,UltmtCdtr_Nm,Dbtr_Ctry,Cdtr_Ctry,Dbtr_Industry,Cdtr_Industry,Dbtr_SubIndustry,Cdtr_SubIndustry,risk_label,geo_label,expense_label,recurrence_label,group_id
G8UIBLVD,0KNBJL31,LZEW78,13EP3J,52287.89,BRL,2023-08-06,INGA,Northwind Inc Capital Travel,Northwind Pte Services Services,Northwind Inc Capital,Northwind Pte Services,BR,DE,Industrials,Financial,Construction,Banks,Medium,International,Other,No,98
G8UIBLVD,OB82D210,LZEW78,OY01GU,170829.45,BRL,2023-03-10,CLRG,Northwind Inc Capital Travel,Far Ltd Trading Ops,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,99
G8UIBLVD,OB82D210,LZEW78,OY01GU,60577.63,BRL,2023-02-25,CLRG,Northwind Inc Capital Travel,Far Ltd Trading Ops,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,99
G8UIBLVD,OB82D210,LZEW78,OY01GU,72586.88,BRL,2023-02-20,INGA,Northwind Inc Capital Travel,Far Ltd Trading Ops,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,99
G8UIBLVD,OB82D210,LZEW78,OY01GU,47063.83,BRL,2023-04-04,OnUs,Northwind Inc Capital Travel,Far Ltd Trading Ops,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,99
G8UIBLVD,OB82D210,LZEW78,OY01GU,33627.13,BRL,2023-03-08,INGA,Northwind Inc Capital Travel,Far Ltd Trading Ops,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,99
G8UIBLVD,OB82D210,LZEW78,OY01GU,56078.94,BRL,2023-02-16,INDA,Northwind Inc Capital Travel,Far Ltd Trading Ops,Northwind Inc Capital,Far Ltd Trading,BR,BR,Industrials,Energy,Construction,Oil,Low,Americas,Capital,No,99
G8UIBLVD,EPDY9DEG,LZEW78,TDN8TA,1319.66,BRL,2023-08-23,COVE,Northwind Inc Capital Travel,Granite SA Holdings Travel,Northwind Inc Capital,Granite SA Holdings,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,Yes,100
G8UIBLVD,EPDY9DEG,LZEW78,TDN8TA,1268.78,BRL,2023-08-30,Swift,Northwind Inc Capital Travel,Granite SA Holdings Travel,Northwind Inc Capital,Granite SA Holdings,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,Yes,100
G8UIBLVD,EPDY9DEG,LZEW78,TDN8TA,1379.56,BRL,2023-09-06,CLRG,Northwind Inc Capital Travel,Granite SA Holdings Travel,Northwind Inc Capital,Granite SA Holdings,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,Yes,100
G8UIBLVD,M4CKZ19P,LZEW78,926IN3,6281.57,BRL,2023-04-07,INDA,Northwind Inc Capital Travel,Northwind SA Sales Sales,Northwind Inc Capital,Northwind SA Sales,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,No,101
G8UIBLVD,M4CKZ19P,LZEW78,926IN3,9688.36,BRL,2023-05-19,INGA,Northwind Inc Capital Travel,Northwind SA Sales Sales,Northwind Inc Capital,Northwind SA Sales,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,No,101
G8UIBLVD,M4CKZ19P,LZEW78,926IN3,17946.75,BRL,2023-05-26,INDA,Northwind Inc Capital Travel,Northwind SA Sales Sales,Northwind Inc Capital,Northwind SA Sales,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,No,101
G8UIBLVD,M4CKZ19P,LZEW78,926IN3,8496.43,BRL,2023-04-26,INDA,Northwind Inc Capital Travel,Northwind SA Sales Sales,Northwind Inc Capital,Northwind SA Sales,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,No,101
G8UIBLVD,M4CKZ19P,LZEW78,926IN3,8981.93,BRL,2023-04-29,COVE,Northwind Inc Capital Travel,Northwind SA Sales Sales,Northwind Inc Capital,Northwind SA Sales,BR,GB,Industrials,Communications,Construction,Media,Low,International,Operational,No,101
G8UIBLVD,477EWEMO,LZEW78,6MYFNL,43462.14,BRL,2023-03-21,CLRG,Northwind Inc Capital Travel,Lumen Inc Services Ops,Northwind Inc Capital,Lumen Inc Services,BR,BR,Industrials,Technology,Construction,Software,Low,Americas,Technology,No,102
G8UIBLVD,477EWEMO,LZEW78,6MYFNL,22926.05,BRL,2023-04-08,Swift,Northwind Inc Capital Travel,Lumen Inc Services Ops,Northwind Inc Capital,Lumen Inc Services,BR,BR,Industrials,Technology,Construction,Software,Low,Americas,Technology,No,102
G8UIBLVD,477EWEMO,LZEW78,6MYFNL,21540.61,BRL,2023-03-10,COVE,Northwind Inc Capital Travel,Lumen Inc Services Ops,Northwind Inc Capital,Lumen Inc Services,BR,BR,Industrials,Technology,Construction,Software,Low,Americas,Technology,No,102
G8UIBLVD,477EWEMO,LZEW78,6MYFNL,20915.88,BRL,2023-02-04,INDA,Northwind Inc Capital Travel,Lumen Inc Services Ops,Northwind Inc Capital,Lumen Inc Services,BR,BR,Industrials,Technology,Construction,Software,Low,Americas,Technology,No,102
G8UIBLVD,477EWEMO,LZEW78,6MYFNL,35540.76,BRL,2023-02-19,INGA,Northwind Inc Capital Travel,Lumen Inc Services Ops,Northwind Inc Capital,Lumen Inc Services,BR,BR,Industrials,Technology,Construction,Software,Low,Americas,Technology,No,102
G8UIBLVD,477EWEMO,LZEW78,6MYFNL,20035.39,BRL,2023-02-28,INDA,Northwind Inc Capital Travel,Lumen Inc Services Ops,Northwind Inc Capital,Lumen Inc Services,BR,BR,Industrials,Technology,Construction,Software,Low,Americas,Technology,No,102
G8UIBLVD,Q2YR5TAQ,LZEW78,I67OEA,7970.68,BRL,2023-11-22,Swift,Northwind Inc Capital Travel,Apex SA Services Travel,Northwind Inc Capital,Apex SA Services,BR,AE,Industrials,Consumer,Construction,Food,Low,International,Operational,No,103
G8UIBLVD,Q2YR5TAQ,LZEW78,I67OEA,9333.62,BRL,2023-12-29,Swift,Northwind Inc Capital Travel,Apex SA Services Travel,Northwind Inc Capital,Apex SA Services,BR,AE,Industrials,Consumer,Construction,Food,Low,International,Operational,No,103
G8UIBLVD,AJ12SGQW,LZEW78,6JKRGS,119384.19,BRL,2023-12-17,INGA,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Medium,International,Other,No,104
G8UIBLVD,AJ12SGQW,LZEW78,6JKRGS,87087.55,BRL,2024-01-01,INGA,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Medium,International,Other,No,104
G8UIBLVD,YUINXNNJ,LZEW78,3FR31Y,42178.57,BRL,2023-04-21,INDA,Northwind Inc Capital Travel,Meridian SA Holdings Capital,Northwind Inc Capital,Meridian SA Holdings,BR,GB,Industrials,Consumer,Construction,Food,Low,International,Operational,No,105
XSESXP78,HXN1WB79,5569L2,9HWI5Z,9490.62,CAD,2023-01-03,Swift,Northwind Pte Holdings,Apex SA Services Holdings,Northwind Pte,Apex SA Services,CA,BR,Industrials,Technology,Logistics,Hardware,Low,Americas,Technology,No,106
XSESXP78,HXN1WB79,5569L2,9HWI5Z,4388.9,CAD,2023-01-08,INDA,Northwind Pte Holdings,Apex SA Services Holdings,Northwind Pte,Apex SA Services,CA,BR,Industrials,Technology,Logistics,Hardware,Low,Americas,Technology,No,106
XSESXP78,HXN1WB79,5569L2,9HWI5Z,12229.74,CAD,2023-02-08,CLRG,Northwind Pte Holdings,Apex SA Services Holdings,Northwind Pte,Apex SA Services,CA,BR,Industrials,Technology,Logistics,Hardware,Low,Americas,Technology,No,106
XSESXP78,HXN1WB79,5569L2,9HWI5Z,9929.3,CAD,2023-02-15,INGA,Northwind Pte Holdings,Apex SA Services Holdings,Northwind Pte,Apex SA Services,CA,BR,Industrials,Technology,Logistics,Hardware,Low,Americas,Technology,No,106
XSESXP78,HXN1WB79,5569L2,9HWI5Z,13951.76,CAD,2023-01-01,INGA,Northwind Pte Holdings,Apex SA Services Holdings,Northwind Pte,Apex SA Services,CA,BR,Industrials,Technology,Logistics,Hardware,Low,Americas,Technology,No,106
XSESXP78,HXN1WB79,5569L2,9HWI5Z,9724.93,CAD,2023-01-24,OnUs,Northwind Pte Holdings,Apex SA Services Holdings,Northwind Pte,Apex SA Services,CA,BR,Industrials,Technology,Logistics,Hardware,Low,Americas,Technology,No,106
XSESXP78,HXN1WB79,5569L2,9HWI5Z,6698.44,CAD,2023-01-29,COVE,Northwind Pte Holdings,Apex SA Services Holdings,Northwind Pte,Apex SA Services,CA,BR,Industrials,Technology,Logistics,Hardware,Low,Americas,Technology,No,106
ETYWAD9J,8UZIH60R,Z6PMSL,6JKRGS,2976.19,AUD,2023-07-07,INDA,Vertex Ltd Capital Travel,Lumen PLC Travel Travel,Vertex Ltd Capital,Lumen PLC Travel,AU,JP,Energy,Financial,Utilities,Banks,Low,Asia,Other,No,107
ETYWAD9J,AKP60YN4,Z6PMSL,6JKRGS,24715.65,AUD,2023-07-06,INGA,Vertex Ltd Capital Travel,Lumen PLC Travel Travel,Vertex Ltd Capital,Lumen PLC Travel,AU,JP,Energy,Financial,Utilities,Banks,Medium,Asia,Other,No,108
ETYWAD9J,AKP60YN4,Z6PMSL,6JKRGS,10530.21,AUD,2023-07-09,INDA,Vertex Ltd Capital Travel,Lumen PLC Travel Travel,Vertex Ltd Capital,Lumen PLC Travel,AU,JP,Energy,Financial,Utilities,Banks,Low,Asia,Other,No,108
ETYWAD9J,AKP60YN4,Z6PMSL,6JKRGS,15874.57,AUD,2023-08-05,OnUs,Vertex Ltd Capital Travel,Lumen PLC Travel Travel,Vertex Ltd Capital,Lumen PLC Travel,AU,JP,Energy,Financial,Utilities,Banks,Medium,Asia,Other,No,108
ETYWAD9J,61H41FCJ,Z6PMSL,TDN8TA,35521.03,AUD,2023-07-21,INGA,Vertex Ltd Capital Travel,Granite SA Holdings Trading,Vertex Ltd Capital,Granite SA Holdings,AU,GB,Energy,Communications,Utilities,Media,Low,International,Operational,No,109
ETYWAD9J,61H41FCJ,Z6PMSL,TDN8TA,13224.38,AUD,2023-09-03,CLRG,Vertex Ltd Capital Travel,Granite SA Holdings Trading,Vertex Ltd Capital,Granite SA Holdings,AU,GB,Energy,Communications,Utilities,Media,Medium,International,Operational,No,109
SQDG58TQ,G51V1LZH,8S0Y4C,9W724D,7875.48,SGD,2023-04-15,CLRG,Granite LLC Holdings Travel,Harbor PLC Holdings Trading,Granite LLC Holdings,Harbor PLC Holdings,SG,BR,Technology,Financial,Hardware,Insurance,Low,International,Other,No,110
SQDG58TQ,G51V1LZH,8S0Y4C,9W724D,6425.36,SGD,2023-07-20,INDA,Granite LLC Holdings Travel,Harbor PLC Holdings Trading,Granite LLC Holdings,Harbor PLC Holdings,SG,BR,Technology,Financial,Hardware,Insurance,Low,International,Other,No,110
CSBI79P6,YT00E4VC,0J1HG9,KJ22KK,67517.28,JPY,2023-04-03,INGA,Solstice Inc Trading Travel,Lumen Pte Sales Ops,Solstice Inc Trading,Lumen Pte Sales,JP,FR,Consumer,Financial,Retail,Banks,Medium,International,Other,No,111
CSBI79P6,YT00E4VC,0J1HG9,KJ22KK,77520.69,JPY,2023-04-05,INGA,Solstice Inc Trading Travel,Lumen Pte Sales Ops,Solstice Inc Trading,Lumen Pte Sales,JP,FR,Consumer,Financial,Retail,Banks,High,International,Other,No,111
CSBI79P6,YT00E4VC,0J1HG9,KJ22KK,61449.59,JPY,2023-03-24,INGA,Solstice Inc Trading Travel,Lumen Pte Sales Ops,Solstice Inc Trading,Lumen Pte Sales,JP,FR,Consumer,Financial,Retail,Banks,High,International,Other,No,111
CSBI79P6,YT00E4VC,0J1HG9,KJ22KK,55630.59,JPY,2023-03-09,Swift,Solstice Inc Trading Travel,Lumen Pte Sales Ops,Solstice Inc Trading,Lumen Pte Sales,JP,FR,Consumer,Financial,Retail,Banks,Medium,International,Other,No,111
CSBI79P6,ZQF6T6FY,0J1HG9,I67OEA,12805.26,JPY,2023-09-07,Local,Solstice Inc Trading Travel,Apex SA Services Sales,Solstice Inc Trading,Apex SA Services,JP,AE,Consumer,Consumer,Retail,Food,Low,International,Operational,No,112
CSBI79P6,ZQF6T6FY,0J1HG9,I67OEA,3928.87,JPY,2023-10-02,INDA,Solstice Inc Trading Travel,Apex SA Services Sales,Solstice Inc Trading,Apex SA Services,JP,AE,Consumer,Consumer,Retail,Food,Low,International,Operational,No,112
CSBI79P6,N2SISISK,0J1HG9,13EP3J,6307.61,JPY,2023-08-06,INDA,Solstice Inc Trading Travel,Northwind Pte Services Trading,Solstice Inc Trading,Northwind Pte Services,JP,DE,Consumer,Financial,Retail,Banks,Medium,International,Other,No,113
CSBI79P6,N2SISISK,0J1HG9,13EP3J,17904.66,JPY,2023-06-21,Local,Solstice Inc Trading Travel,Northwind Pte Services Trading,Solstice Inc Trading,Northwind Pte Services,JP,DE,Consumer,Financial,Retail,Banks,Medium,International,Other,No,113
CSBI79P6,N2SISISK,0J1HG9,13EP3J,8151.54,JPY,2023-08-14,CLRG,Solstice Inc Trading Travel,Northwind Pte Services Trading,Solstice Inc Trading,Northwind Pte Services,JP,DE,Consumer,Financial,Retail,Banks,Medium,International,Other,No,113
CSBI79P6,N2SISISK,0J1HG9,13EP3J,5211.75,JPY,2023-07-09,Local,Solstice Inc Trading Travel,Northwind Pte Services Trading,Solstice Inc Trading,Northwind Pte Services,JP,DE,Consumer,Financial,Retail,Banks,Low,International,Other,No,113
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,5348.93,JPY,2024-01-01,COVE,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,6688.85,JPY,2024-01-01,INGA,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,6176.59,JPY,2023-12-29,INDA,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,5567.55,JPY,2024-01-01,CLRG,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,7193.86,JPY,2023-12-06,COVE,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,4023.65,JPY,2024-01-01,Local,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,4044.15,JPY,2023-12-19,COVE,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
CSBI79P6,39SZ1P2O,0J1HG9,J3YTRN,3539.81,JPY,2023-12-21,OnUs,Solstice Inc Trading Travel,Apex Inc Services Ops,Solstice Inc Trading,Apex Inc Services,JP,GB,Consumer,Communications,Retail,Telecom,Low,International,Operational,No,114
B0OAFGCC,CSBI79P6,7WJCUT,0J1HG9,145871.43,PHP,2023-11-29,CLRG,Cardinal GmbH Sales Trading,Solstice Inc Trading Travel,Cardinal GmbH Sales,Solstice Inc Trading,PH,JP,Industrials,Consumer,Manufacturing,Retail,Low,Asia,Operational,No,115
B0OAFGCC,CSBI79P6,7WJCUT,0J1HG9,80033.98,PHP,2023-09-23,OnUs,Cardinal GmbH Sales Trading,Solstice Inc Trading Travel,Cardinal GmbH Sales,Solstice Inc Trading,PH,JP,Industrials,Consumer,Manufacturing,Retail,Medium,Asia,Operational,No,115
B0OAFGCC,CSBI79P6,7WJCUT,0J1HG9,91836.71,PHP,2023-11-22,INGA,Cardinal GmbH Sales Trading,Solstice Inc Trading Travel,Cardinal GmbH Sales,Solstice Inc Trading,PH,JP,Industrials,Consumer,Manufacturing,Retail,Medium,Asia,Operational,No,115
B0OAFGCC,PZ9GLQR9,7WJCUT,8IEXFL,106583.76,PHP,2023-10-09,INGA,Cardinal GmbH Sales Trading,Acme PLC Services Holdings,Cardinal GmbH Sales,Acme PLC Services,PH,JP,Industrials,Technology,Manufacturing,Hardware,Medium,Asia,Technology,No,116
B0OAFGCC,P3HQD1DS,7WJCUT,I67OEA,3396.92,PHP,2023-05-20,Swift,Cardinal GmbH Sales Trading,Apex SA Services Holdings,Cardinal GmbH Sales,Apex SA Services,PH,AE,Industrials,Consumer,Manufacturing,Food,Low,International,Operational,No,117
B0OAFGCC,P3HQD1DS,7WJCUT,I67OEA,7082.43,PHP,2023-05-13,INDA,Cardinal GmbH Sales Trading,Apex SA Services Holdings,Cardinal GmbH Sales,Apex SA Services,PH,AE,Industrials,Consumer,Manufacturing,Food,Low,International,Operational,No,117
B0OAFGCC,P3HQD1DS,7WJCUT,I67OEA,8031.19,PHP,2023-05-23,CLRG,Cardinal GmbH Sales Trading,Apex SA Services Holdings,Cardinal GmbH Sales,Apex SA Services,PH,AE,Industrials,Consumer,Manufacturing,Food,Low,International,Operational,No,117
B0OAFGCC,P9UQ69JI,7WJCUT,V53MRY,2043.1,PHP,2023-03-19,COVE,Cardinal GmbH Sales Trading,Harbor GmbH Sales Trading,Cardinal GmbH Sales,Harbor GmbH Sales,PH,FR,Industrials,Financial,Manufacturing,Banks,Medium,International,Other,No,118
B0OAFGCC,975MZG4D,7WJCUT,I67OEA,7355.22,PHP,2023-08-04,INGA,Cardinal GmbH Sales Trading,Apex SA Services Services,Cardinal GmbH Sales,Apex SA Services,PH,AE,Industrials,Consumer,Manufacturing,Food,Medium,International,Operational,No,119
B0OAFGCC,PIXRE3EM,7WJCUT,6JKRGS,3508.39,PHP,2023-11-24,INDA,Cardinal GmbH Sales Trading,Lumen PLC Travel Travel,Cardinal GmbH Sales,Lumen PLC Travel,PH,JP,Industrials,Financial,Manufacturing,Banks,Medium,Asia,Other,No,120
B0OAFGCC,PIXRE3EM,7WJCUT,6JKRGS,5223.51,PHP,2023-12-23,OnUs,Cardinal GmbH Sales Trading,Lumen PLC Travel Travel,Cardinal GmbH Sales,Lumen PLC Travel,PH,JP,Industrials,Financial,Manufacturing,Banks,Medium,Asia,Other,No,120
B0OAFGCC,PIXRE3EM,7WJCUT,6JKRGS,3589.23,PHP,2023-12-09,COVE,Cardinal GmbH Sales Trading,Lumen PLC Travel Travel,Cardinal GmbH Sales,Lumen PLC Travel,PH,JP,Industrials,Financial,Manufacturing,Banks,Low,Asia,Other,No,120
61H41FCJ,UY11VC28,TDN8TA,7WJCUT,11993.85,GBP,2023-07-16,INDA,Granite SA Holdings Trading,Cardinal GmbH Sales Trading,Granite SA Holdings,Cardinal GmbH Sales,GB,PH,Communications,Industrials,Media,Manufacturing,Low,International,Capital,No,121
61H41FCJ,UY11VC28,TDN8TA,7WJCUT,11488.76,GBP,2023-05-31,Local,Granite SA Holdings Trading,Cardinal GmbH Sales Trading,Granite SA Holdings,Cardinal GmbH Sales,GB,PH,Communications,Industrials,Media,Manufacturing,Low,International,Capital,No,121
61H41FCJ,UY11VC28,TDN8TA,7WJCUT,8669.92,GBP,2023-06-30,COVE,Granite SA Holdings Trading,Cardinal GmbH Sales Trading,Granite SA Holdings,Cardinal GmbH Sales,GB,PH,Communications,Industrials,Media,Manufacturing,Low,International,Capital,No,121
61H41FCJ,UY11VC28,TDN8TA,7WJCUT,14537.83,GBP,2023-06-26,INDA,Granite SA Holdings Trading,Cardinal GmbH Sales Trading,Granite SA Holdings,Cardinal GmbH Sales,GB,PH,Communications,Industrials,Media,Manufacturing,Low,International,Capital,No,121
61H41FCJ,UY11VC28,TDN8TA,7WJCUT,18931.01,GBP,2023-07-18,Local,Granite SA Holdings Trading,Cardinal GmbH Sales Trading,Granite SA Holdings,Cardinal GmbH Sales,GB,PH,Communications,Industrials,Media,Manufacturing,Low,International,Capital,No,121
61H41FCJ,UY11VC28,TDN8TA,7WJCUT,14418.6,GBP,2023-06-29,INGA,Granite SA Holdings Trading,Cardinal GmbH Sales Trading,Granite SA Holdings,Cardinal GmbH Sales,GB,PH,Communications,Industrials,Media,Manufacturing,Low,International,Capital,No,121
61H41FCJ,5QB4PQNK,TDN8TA,6JKRGS,16082.26,GBP,2023-12-28,Swift,Granite SA Holdings Trading,Lumen PLC Travel Capital,Granite SA Holdings,Lumen PLC Travel,GB,JP,Communications,Financial,Media,Banks,Medium,International,Other,No,122
61H41FCJ,5QB4PQNK,TDN8TA,6JKRGS,13787.32,GBP,2023-11-21,COVE,Granite SA Holdings Trading,Lumen PLC Travel Capital,Granite SA Holdings,Lumen PLC Travel,GB,JP,Communications,Financial,Media,Banks,Medium,International,Other,No,122
61H41FCJ,EA83XJ2D,TDN8TA,14P4EM,19580.96,GBP,2023-09-10,COVE,Granite SA Holdings Trading,Lumen PLC Travel Capital,Granite SA Holdings,Lumen PLC Travel,GB,FR,Communications,Technology,Media,Semiconductors,Low,EMEA,Technology,No,123
61H41FCJ,EA83XJ2D,TDN8TA,14P4EM,20623.44,GBP,2023-08-02,INGA,Granite SA Holdings Trading,Lumen PLC Travel Capital,Granite SA Holdings,Lumen PLC Travel,GB,FR,Communications,Technology,Media,Semiconductors,Low,EMEA,Technology,No,123
61H41FCJ,EA83XJ2D,TDN8TA,14P4EM,12869.01,GBP,2023-08-17,OnUs,Granite SA Holdings Trading,Lumen PLC Travel Capital,Granite SA Holdings,Lumen PLC Travel,GB,FR,Communications,Technology,Media,Semiconductors,Low,EMEA,Technology,No,123
61H41FCJ,EA83XJ2D,TDN8TA,14P4EM,9339.95,GBP,2023-08-24,Local,Granite SA Holdings Trading,Lumen PLC Travel Capital,Granite SA Holdings,Lumen PLC Travel,GB,FR,Communications,Technology,Media,Semiconductors,Low,EMEA,Technology,No,123
G8UIBLVD,R7YECI5I,LZEW78,U18K64,4306.24,BRL,2023-09-02,CLRG,Northwind Inc Capital Travel,Acme Inc Travel Holdings,Northwind Inc Capital,Acme Inc Travel,BR,GB,Industrials,Financial,Construction,AssetMgmt,Low,International,Other,No,124
G8UIBLVD,R7YECI5I,LZEW78,U18K64,5762.59,BRL,2023-09-27,INDA,Northwind Inc Capital Travel,Acme Inc Travel Holdings,Northwind Inc Capital,Acme Inc Travel,BR,GB,Industrials,Financial,Construction,AssetMgmt,Low,International,Other,No,124
G8UIBLVD,R7YECI5I,LZEW78,U18K64,7288.52,BRL,2023-09-04,CLRG,Northwind Inc Capital Travel,Acme Inc Travel Holdings,Northwind Inc Capital,Acme Inc Travel,BR,GB,Industrials,Financial,Construction,AssetMgmt,Low,International,Other,No,124
G8UIBLVD,R7YECI5I,LZEW78,U18K64,5231.83,BRL,2023-07-27,COVE,Northwind Inc Capital Travel,Acme Inc Travel Holdings,Northwind Inc Capital,Acme Inc Travel,BR,GB,Industrials,Financial,Construction,AssetMgmt,Low,International,Other,No,124
G8UIBLVD,R7YECI5I,LZEW78,U18K64,5515.57,BRL,2023-08-07,Local,Northwind Inc Capital Travel,Acme Inc Travel Holdings,Northwind Inc Capital,Acme Inc Travel,BR,GB,Industrials,Financial,Construction,AssetMgmt,Low,International,Other,No,124
G8UIBLVD,R7YECI5I,LZEW78,U18K64,8365.48,BRL,2023-08-24,INGA,Northwind Inc Capital Travel,Acme Inc Travel Holdings,Northwind Inc Capital,Acme Inc Travel,BR,GB,Industrials,Financial,Construction,AssetMgmt,Medium,International,Other,No,124
G8UIBLVD,R7YECI5I,LZEW78,U18K64,11130.32,BRL,2023-09-08,INGA,Northwind Inc Capital Travel,Acme Inc Travel Holdings,Northwind Inc Capital,Acme Inc Travel,BR,GB,Industrials,Financial,Construction,AssetMgmt,Low,International,Other,No,124
G8UIBLVD,XILAXVDJ,LZEW78,N5YL2Z,15457.6,BRL,2023-08-08,CLRG,Northwind Inc Capital Travel,Northwind LLC Holdings Capital,Northwind Inc Capital,Northwind LLC Holdings,BR,AU,Industrials,Consumer,Construction,Retail,Low,International,Operational,No,125
G8UIBLVD,XILAXVDJ,LZEW78,N5YL2Z,13012.96,BRL,2023-10-14,Local,Northwind Inc Capital Travel,Northwind LLC Holdings Capital,Northwind Inc Capital,Northwind LLC Holdings,BR,AU,Industrials,Consumer,Construction,Retail,Low,International,Operational,No,125
G8UIBLVD,XILAXVDJ,LZEW78,N5YL2Z,10310.44,BRL,2023-08-17,Local,Northwind Inc Capital Travel,Northwind LLC Holdings Capital,Northwind Inc Capital,Northwind LLC Holdings,BR,AU,Industrials,Consumer,Construction,Retail,Low,International,Operational,No,125
G8UIBLVD,XILAXVDJ,LZEW78,N5YL2Z,8101.47,BRL,2023-07-24,INDA,Northwind Inc Capital Travel,Northwind LLC Holdings Capital,Northwind Inc Capital,Northwind LLC Holdings,BR,AU,Industrials,Consumer,Construction,Retail,Low,International,Operational,No,125
G8UIBLVD,XILAXVDJ,LZEW78,N5YL2Z,17194.47,BRL,2023-08-23,CLRG,Northwind Inc Capital Travel,Northwind LLC Holdings Capital,Northwind Inc Capital,Northwind LLC Holdings,BR,AU,Industrials,Consumer,Construction,Retail,Low,International,Operational,No,125
G8UIBLVD,SE6SMBUT,LZEW78,6JKRGS,211200.94,BRL,2023-11-01,COVE,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Medium,International,Other,No,126
G8UIBLVD,SE6SMBUT,LZEW78,6JKRGS,199390.12,BRL,2023-10-23,Local,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Medium,International,Other,No,126
G8UIBLVD,SE6SMBUT,LZEW78,6JKRGS,310997.56,BRL,2023-11-05,INGA,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,High,International,Other,No,126
G8UIBLVD,SE6SMBUT,LZEW78,6JKRGS,189063.65,BRL,2023-11-18,INDA,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Low,International,Other,No,126
G8UIBLVD,SE6SMBUT,LZEW78,6JKRGS,235781.0,BRL,2023-11-02,CLRG,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Medium,International,Other,No,126
G8UIBLVD,SE6SMBUT,LZEW78,6JKRGS,187746.72,BRL,2023-11-28,OnUs,Northwind Inc Capital Travel,Lumen PLC Travel Travel,Northwind Inc Capital,Lumen PLC Travel,BR,JP,Industrials,Financial,Construction,Banks,Medium,International,Other,No,126
